image_id,region,pixel_count,R_mean,R_std,G_mean,G_std,B_mean,B_std,H_mean,H_std,S_mean,S_std,V_mean,V_std,Lab_L_mean,Lab_L_std,Lab_a_mean,Lab_a_std,Lab_b_mean,Lab_b_std,R_hist_0,R_hist_1,R_hist_2,R_hist_3,R_hist_4,R_hist_5,R_hist_6,R_hist_7,G_hist_0,G_hist_1,G_hist_2,G_hist_3,G_hist_4,G_hist_5,G_hist_6,G_hist_7,B_hist_0,B_hist_1,B_hist_2,B_hist_3,B_hist_4,B_hist_5,B_hist_6,B_hist_7,H_hist_0,H_hist_1,H_hist_2,H_hist_3,H_hist_4,H_hist_5,H_hist_6,H_hist_7,S_hist_0,S_hist_1,S_hist_2,S_hist_3,S_hist_4,S_hist_5,S_hist_6,S_hist_7,V_hist_0,V_hist_1,V_hist_2,V_hist_3,V_hist_4,V_hist_5,V_hist_6,V_hist_7,Lab_L_hist_0,Lab_L_hist_1,Lab_L_hist_2,Lab_L_hist_3,Lab_L_hist_4,Lab_L_hist_5,Lab_L_hist_6,Lab_L_hist_7,Lab_a_hist_0,Lab_a_hist_1,Lab_a_hist_2,Lab_a_hist_3,Lab_a_hist_4,Lab_a_hist_5,Lab_a_hist_6,Lab_a_hist_7,Lab_b_hist_0,Lab_b_hist_1,Lab_b_hist_2,Lab_b_hist_3,Lab_b_hist_4,Lab_b_hist_5,Lab_b_hist_6,Lab_b_hist_7
31,舌根,276069,163.96527099609375,42.6182746887207,125.12577819824219,43.35738754272461,124.70265197753906,41.872520446777344,71.97030639648438,84.97281646728516,69.138916015625,29.875242233276367,163.96527099609375,42.6182746887207,142.3421630859375,43.16807556152344,143.13229370117188,6.982547760009766,134.31800842285156,2.5291028022766113,0.015680862393097378,0.016427052657125574,0.05842742212997475,0.10012351984467652,0.14310190568299955,0.34866283429142714,0.3175764030006991,0.0,0.028713836033745187,0.09392217163100529,0.11309129239429273,0.1869097942905578,0.33363760509148077,0.24067171612893878,0.0030535844299794616,0.0,0.02469310208679714,0.09515012551210024,0.11167860208860829,0.199015463525423,0.3500429240515958,0.21761950816643666,0.0018002745690388997,0.0,0.6045191600650562,0.0,0.0,0.0,0.0,0.0,0.00015213587907370984,0.3953287040558701,0.02685922722217996,0.4922863487026794,0.3124979624659053,0.11577540397509319,0.04262340212048437,0.00960267179581916,0.00035498371783865626,0.0,0.015680862393097378,0.016427052657125574,0.05842742212997475,0.10012351984467652,0.14310190568299955,0.34866283429142714,0.3175764030006991,0.0,0.01994428928999634,0.04649562247119379,0.09993516113725191,0.11931799658780957,0.281730292064665,0.3762356512321195,0.05634098721696387,0.0,0.0,0.0,0.0,0.0,0.9770093708456944,0.022990629154305626,0.0,0.0,0.0,0.0,0.0,0.009834497897264814,0.9901655021027352,0.0,0.0,0.0
32,舌尖,167849,204.3588409423828,12.770124435424805,140.66552734375,15.520630836486816,155.96177673339844,15.446680068969727,164.3971710205078,35.39564514160156,80.10057067871094,14.294146537780762,204.3588409423828,12.770124435424805,166.34506225585938,12.841745376586914,154.38951110839844,5.473102569580078,129.88450622558594,2.9324443340301514,0.0,0.0,0.0,0.0,8.936603733117266e-05,0.16090057134686533,0.7903174877419585,0.04869257487384494,0.0,0.0,0.0013643215032559026,0.18790698782834572,0.6988781583447027,0.11068281610256837,0.0011677162211273227,0.0,0.0,0.0,0.00016681660301818895,0.04084623679616799,0.5407836805700361,0.4064248223105291,0.011689077682917385,8.936603733117266e-05,0.0475308163885397,0.0,0.0,0.0,0.0,0.0,1.1915471644156354e-05,0.9524572681398161,4.766188657662542e-05,0.11127858968477619,0.764210689369612,0.1238077081186066,0.0006553509404285995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.936603733117266e-05,0.16090057134686533,0.7903174877419585,0.04869257487384494,0.0,0.0,0.0,0.0010247305613974465,0.2830996907935108,0.6945528421378739,0.021275074620641172,4.766188657662542e-05,0.0,0.0,0.0,0.0,0.87105076586694,0.12894923413306006,0.0,0.0,0.0,0.0,0.0,0.16477905736703824,0.8352209426329618,0.0,0.0,0.0
32,舌中,254880,202.9882049560547,6.565917491912842,163.4550018310547,13.68345832824707,181.3048553466797,12.040648460388184,165.71478271484375,3.466634750366211,49.714263916015625,15.137609481811523,202.9882049560547,6.565917491912842,181.634033203125,10.150321960449219,145.4933319091797,4.902488708496094,124.46595764160156,1.9048711061477661,0.0,0.0,0.0,0.0,0.0,0.04519381669805399,0.95344868173258,0.0013575015693659761,0.0,0.0,0.0,0.011013025737602008,0.34723006905210296,0.6370723477715003,0.004684557438794727,0.0,0.0,0.0,0.0,8.631512868801004e-05,0.04985091023226616,0.7439265536723164,0.20613622096672943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014457784055241682,0.9855422159447583,0.06659996861268047,0.7513928123038293,0.17250470809792845,0.00949074074074074,1.1770244821092279e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04519381669805399,0.95344868173258,0.0013575015693659761,0.0,0.0,0.0,0.0,0.02177102950408035,0.8111974262397991,0.16703154425612052,0.0,0.0,0.0,0.0,0.0,0.9879551161330823,0.012044883866917766,0.0,0.0,0.0,0.0,0.0,0.9262633396107972,0.07373666038920276,0.0,0.0,0.0
32,舌左邊,161367,200.87380981445312,8.704324722290039,157.69757080078125,17.086854934692383,171.71884155273438,17.59946632385254,169.54571533203125,4.8588972091674805,55.254600524902344,15.489288330078125,200.87380981445312,8.704324722290039,176.7997589111328,13.731152534484863,146.30575561523438,4.32306432723999,127.065185546875,2.5554301738739014,0.0,0.0,0.0,0.0,0.0014191253478096513,0.1257134358326052,0.8723530833441782,0.0005143554754069915,0.0,0.0,0.0018343279604875842,0.048696449707808905,0.4228187919463087,0.5235952828025556,0.0030551475828391184,0.0,0.0,0.0,0.00021069983329924955,0.012852689831254222,0.22325506454231658,0.671562339263914,0.09211920652921601,0.0,0.00040900555875736676,0.0,0.0,0.0,0.0,0.0,0.0004152026126779329,0.9991757918285648,0.035589680665811474,0.6654520440982357,0.29247615683504063,0.006413950807785979,6.816759312622779e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014191253478096513,0.1257134358326052,0.8723530833441782,0.0005143554754069915,0.0,0.0,0.0,0.0024602304064647667,0.12123296584803585,0.7551791878141132,0.12112761593138621,0.0,0.0,0.0,0.0,0.0,0.9982524307944003,0.001747569205599658,0.0,0.0,0.0,0.0,0.0,0.6051361182893652,0.39486388171063475,0.0,0.0,0.0
32,舌右邊,143357,203.2245330810547,9.69418716430664,159.41184997558594,18.216176986694336,173.9966583251953,18.717573165893555,169.4462890625,3.890874147415161,55.482669830322266,15.975181579589844,203.2245330810547,9.69418716430664,178.61367797851562,14.731781959533691,146.5979461669922,4.540120601654053,126.8528060913086,2.498079538345337,0.0,0.0,0.0,0.0,7.673151642403232e-05,0.11760848790083497,0.8788548867512573,0.003459893831483639,0.0,0.0,0.0006626812782075518,0.066714565734495,0.35922208193530836,0.5685386831476663,0.0048619879043227746,0.0,0.0,0.0,0.0,0.019238683845225556,0.18251637520316413,0.6508995026402618,0.14732451153414203,2.0926777206554268e-05,0.00018136540245680365,0.0,0.0,0.0,0.0,0.0,0.00013253625564151037,0.9996860983419017,0.020661704695271246,0.6991985044329889,0.2635936856937575,0.016539129585580056,6.975592402184756e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.673151642403232e-05,0.11760848790083497,0.8788548867512573,0.003459893831483639,0.0,0.0,0.0,0.0007952175338490622,0.12535139546726007,0.6880724345515042,0.18576700126258222,1.3951184804369511e-05,0.0,0.0,0.0,0.0,0.9938266007240665,0.006173399275933508,0.0,0.0,0.0,0.0,0.0,0.663671812328662,0.336328187671338,0.0,0.0,0.0
32,舌根,295132,185.58389282226562,22.857627868652344,152.65721130371094,25.917570114135742,167.299072265625,26.970354080200195,165.89614868164062,6.352701187133789,46.62030029296875,15.055655479431152,185.58485412597656,22.850727081298828,169.19593811035156,24.561279296875,142.774169921875,3.1059799194335938,125.13741302490234,2.084216833114624,0.0016365558461976337,0.0014671401271295556,0.0027682528495723948,0.01368201347193798,0.10912744128051177,0.3390076304839868,0.5323109659406638,0.0,0.0028021359933860105,0.006973150996842091,0.020556903351720585,0.12329059539460309,0.3505821124107179,0.4946735697924996,0.0011215320602306765,0.0,0.0022057926622663757,0.0040015992843880025,0.011543987097298836,0.07775165010910372,0.19405215293495792,0.573265521868181,0.13717929604380413,0.0,0.0009385630836371522,0.0,0.0,0.0,0.0,9.826111705948525e-05,0.011354241491942588,0.9876089343073607,0.10455321686567366,0.7772996489706301,0.10634902348779529,0.01113738937153545,0.0006607213043655042,0.0,0.0,0.0,0.0016365558461976337,0.0014671401271295556,0.0027682528495723948,0.01368201347193798,0.10912744128051177,0.3390076304839868,0.5323109659406638,0.0,0.0023447135519021997,0.002534459157258447,0.009897266307957118,0.05327785533252918,0.19390984373094072,0.6187333125516717,0.11930254936774054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8768483254950328,0.12315167450496727,0.0,0.0,0.0
34,舌尖,268345,200.98544311523438,11.333039283752441,152.63043212890625,18.486360549926758,171.05120849609375,18.13540267944336,168.0555419921875,4.291894912719727,61.92662048339844,14.857063293457031,200.9876251220703,11.33761978149414,173.62364196777344,15.33733081817627,149.0067596435547,4.117561340332031,125.54942321777344,2.149479627609253,0.0,0.0,0.0,0.0,4.099200655872105e-05,0.20310048631425962,0.7955355978311502,0.001322923848031452,0.0,0.0,3.7265460507928226e-06,0.11386834112802549,0.4870856546609775,0.3931878738191507,0.005854403845795524,0.0,0.0,0.0,0.0,0.0024856062158788127,0.28262125249212766,0.5835100337252418,0.13062289217239,0.0007602153943617358,0.00033538914457135403,0.0,0.0,0.0,0.0,0.0,0.005694162365611433,0.9939704484898172,0.007367381542417411,0.5505338277217761,0.43498481432484304,0.007113976410963499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.099200655872105e-05,0.20310048631425962,0.79539398908122,0.0014645325979615793,0.0,0.0,0.0,4.099200655872105e-05,0.20823194022620134,0.6828746576235816,0.10881141813709963,4.099200655872105e-05,0.0,0.0,0.0,0.0,0.9978125174681847,0.002187482531815387,0.0,0.0,0.0,0.0,0.0,0.793489724049265,0.20651027595073507,0.0,0.0,0.0
34,舌中,460759,199.8161163330078,7.44520378112793,176.3582763671875,10.87882137298584,192.29295349121094,10.035567283630371,158.00218200683594,9.301648139953613,30.325105667114258,11.446212768554688,200.1814422607422,7.652308464050293,189.79920959472656,8.616827964782715,139.21568298339844,4.112219333648682,123.04963684082031,1.9863409996032715,0.0,0.0,0.0,0.0,2.821431594390994e-05,0.12526722212696875,0.8730963475482845,0.0016082160088028666,0.0,0.0,0.0,0.00011502759577132515,0.06341493058193112,0.8638094969387468,0.07262581957161987,3.472531193096608e-05,0.0,0.0,0.0,0.0,0.003741652360561595,0.4519499347815235,0.5426025319093062,0.0017058809486087086,0.001473655425070373,0.0,0.0,0.0,0.0,0.002439453163150367,0.4144379165680974,0.5816489748436818,0.6082529044467933,0.38715901371432787,0.004588081838878893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.821431594390994e-05,0.1209851570994815,0.876762038288997,0.0022245902955775145,0.0,0.0,0.0,0.0,0.0022311012915645708,0.5750989128807034,0.42221421610863813,0.0004557697190939298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9843367139871386,0.015663286012861388,0.0,0.0,0.0
34,舌左邊,306398,192.8821258544922,9.1779146194458,158.1405792236328,18.984451293945312,174.04190063476562,18.086830139160156,164.85647583007812,5.480400085449219,46.46157455444336,18.81730842590332,192.9010772705078,9.194127082824707,175.28146362304688,15.134012222290039,143.55690002441406,5.3787007331848145,124.76664733886719,2.056601047515869,0.0,0.0,0.0,0.0,0.0037630793934686256,0.3636283526654874,0.632608567941044,0.0,0.0,0.0,0.0013772935854672681,0.09899542425211653,0.3195875952192899,0.5760285641551185,0.004011122788007754,0.0,0.0,0.0,9.791186626544559e-06,0.014833647739215007,0.18248160888778647,0.6821584997291105,0.12051645245726147,0.0,0.00021866983465949517,0.0,0.0,0.0,0.0,2.937355987963368e-05,0.08592745383455505,0.9138245027709058,0.23169211287279942,0.5688059321536041,0.19426693385727062,0.005097944503554201,0.00013707661277162383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037630793934686256,0.36332808960894003,0.6329088309975913,0.0,0.0,0.0,0.0,0.0035933654919418534,0.16228891833497608,0.743131482581479,0.09098623359160307,0.0,0.0,0.0,0.0,0.0,0.998802211502686,0.001197788497313951,0.0,0.0,0.0,0.0,0.0,0.8845488547575375,0.11545114524246242,0.0,0.0,0.0
34,舌右邊,282532,199.29214477539062,9.01826286315918,163.93978881835938,19.88653564453125,180.0554962158203,20.25171661376953,163.48460388183594,8.298393249511719,45.97652816772461,19.191940307617188,199.5293426513672,9.23760986328125,180.93997192382812,15.67275333404541,143.75474548339844,5.522463321685791,124.78538513183594,2.80427885055542,0.0,0.0,0.0,0.0,0.0005910834878880976,0.16148967196636133,0.8358769980037659,0.002042246541984625,0.0,0.0,3.185479874846035e-05,0.049835062930924635,0.3259276825279968,0.5593490294904648,0.06485637025186528,0.0,0.0,0.0,0.0,0.008314102473348151,0.16713151076692198,0.496007531890193,0.3274637917120892,0.001083063157447652,3.8933642914784874e-05,0.0,0.0,0.0,0.0,0.002123653249897357,0.2238153554287656,0.7740220576784222,0.2820246910084521,0.5044773689352002,0.21020273809692352,0.003295201959424065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005910834878880976,0.16129146432970426,0.8355549105941982,0.002562541588209477,0.0,0.0,0.0,0.0003504027862330639,0.1112971274050373,0.6195758356575538,0.2686598332224314,0.00011680092874435462,0.0,0.0,0.0,0.0,0.9990797502583778,0.000920249741622188,0.0,0.0,0.0,0.0,0.0,0.8031691985332635,0.1968308014667365,0.0,0.0,0.0
34,舌根,431211,141.6199493408203,44.55539321899414,120.03144836425781,45.117393493652344,128.90805053710938,46.407371520996094,165.99647521972656,16.006460189819336,44.8713264465332,21.706357955932617,141.6329803466797,44.57129669189453,132.85504150390625,46.41339874267578,138.1004638671875,3.147709608078003,126.32534790039062,1.8871934413909912,0.0008557295616299213,0.06705997759797408,0.1321186147848733,0.1305277462773445,0.20679899167692847,0.39757334576344294,0.06505863718689922,6.957150907560336e-06,0.032401770826811005,0.13346598301063747,0.1322206529981842,0.17422097302712594,0.29520118920899513,0.23004283285908755,0.002446598069158718,0.0,0.022889026485873504,0.11000183204973898,0.12899949212798376,0.14164527342762592,0.25663306362778315,0.31781424870886876,0.02201010642121838,6.957150907560336e-06,0.008362495390887523,0.0,0.0,0.0,0.0,0.00011131441452096538,0.03726481931119568,0.9542613708833958,0.35685082245118976,0.41860249390669535,0.2078170547597348,0.016720352681170007,9.276201210080448e-06,0.0,0.0,0.0,0.0008557295616299213,0.06705997759797408,0.1321186147848733,0.13051847007613443,0.20680826787813855,0.39742260749377917,0.06520937545656302,6.957150907560336e-06,0.023923322920797473,0.09112012448662024,0.12333869033953215,0.13613520990883812,0.24375305824758645,0.3546477246637957,0.027081869432829867,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7578378102599423,0.24216218974005765,0.0,0.0,0.0
35,舌尖,230117,195.99887084960938,10.021689414978027,155.62286376953125,22.08576202392578,168.95835876464844,23.209827423095703,168.0688018798828,10.076581954956055,53.35111618041992,21.065229415893555,196.00254821777344,10.02720832824707,174.1255645751953,17.611169815063477,145.2989501953125,5.621256351470947,127.08553314208984,3.436699390411377,0.0,0.0,0.0,0.0,0.004245666334951351,0.26911962175762766,0.7264304679793323,0.00020424392808875486,0.0,0.0,0.004710647192515112,0.1304293033543806,0.36808666895535747,0.4801818205521539,0.016591559945592894,0.0,0.0,0.0,0.00038675977872125916,0.06421950572969402,0.23684908111960437,0.5398645037089829,0.15846721450392626,0.00021293515907125506,0.0028681062242250682,0.0,0.0,0.0,0.0,0.0,0.024700478452265587,0.9724314153235093,0.12990348387993933,0.5911992595071203,0.23873942385829816,0.0401578327546422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004245666334951351,0.26911962175762766,0.726373974977946,0.0002607369294750062,0.0,0.0,0.0,0.00879987136978146,0.1980470803982322,0.6365979045442102,0.15652472437933745,3.041930843875072e-05,0.0,0.0,0.0,0.0,0.9952893528074849,0.004710647192515112,0.0,0.0,0.0,0.0,0.0,0.6366630887765788,0.36333691122342116,0.0,0.0,0.0
35,舌中,306234,208.54574584960938,9.731417655944824,183.51101684570312,16.767349243164062,191.2637176513672,15.242825508117676,158.79417419433594,41.83148956298828,31.131885528564453,12.01014232635498,208.5471649169922,9.731189727783203,196.18663024902344,13.747153282165527,138.3011932373047,3.672935962677002,127.39762115478516,2.3044347763061523,0.0,0.0,0.0,0.0,2.9389290542526303e-05,0.05596700562315093,0.9138730513267632,0.030130553759543356,0.0,0.0,6.204405781199997e-05,0.005982353363767576,0.08083687637558207,0.5564894818994625,0.35662924430337584,0.0,0.0,0.0,0.0,0.0020409229543421046,0.038304042007092615,0.38973464736116825,0.5696918043065107,0.0002285833708863157,0.06506788926115324,0.0,0.0,0.0,0.0,0.0,0.015409784674464626,0.9195223260643821,0.5872763964811223,0.39266377998524005,0.019416524618429045,0.0006432989152086313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9389290542526303e-05,0.05596700562315093,0.9138697858500362,0.030133819236270305,0.0,0.0,0.0,0.00012735359235094732,0.01649392294781115,0.3019423055571883,0.6797938831089951,0.0016425347936545255,0.0,0.0,0.0,0.0,0.999937955942188,6.204405781199997e-05,0.0,0.0,0.0,0.0,0.0,0.5385228289477981,0.46147717105220193,0.0,0.0,0.0
35,舌左邊,220488,202.4388885498047,10.271668434143066,158.7965545654297,22.017160415649414,169.4926300048828,22.981000900268555,166.18997192382812,29.38934898376465,55.78783416748047,20.519977569580078,202.4390106201172,10.271773338317871,177.771728515625,17.423364639282227,145.98451232910156,5.745064735412598,128.9506378173828,3.567272663116455,0.0,0.0,0.0,0.0,0.00042632705634773773,0.1306465657994993,0.8656162693661333,0.0033108377780196653,0.0,0.0,0.0007755524110155654,0.09563785784260367,0.3846739958637205,0.4649550088893727,0.053957584993287615,0.0,0.0,0.0,0.00012245564384456297,0.06145912702732122,0.2373371793476289,0.5290537353506767,0.17202750263052866,0.0,0.030323645731286965,0.0,0.0,0.0,0.0,0.0,0.002031856608976452,0.9676444976597366,0.10478121258299772,0.5780405282827183,0.27368382859838175,0.04349443053590218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042632705634773773,0.1306465657994993,0.8656162693661333,0.0033108377780196653,0.0,0.0,0.0,0.0022586263197997168,0.13682377272232502,0.6392910271760821,0.22162657378179312,0.0,0.0,0.0,0.0,0.0,0.9859221363520917,0.014077863647908277,0.0,0.0,0.0,0.0,0.0,0.4039857044374297,0.5960142955625704,0.0,0.0,0.0
35,舌右邊,220070,198.24154663085938,17.288646697998047,158.16217041015625,30.95096778869629,169.07032775878906,31.81446647644043,167.49176025390625,22.445716857910156,53.56527328491211,25.72439956665039,198.24305725097656,17.289949417114258,176.17662048339844,25.762338638305664,144.83360290527344,6.447663307189941,128.37057495117188,3.6337764263153076,0.0,0.0,0.0001317762530104058,0.0028899895487799337,0.032444222292906805,0.2296360249011678,0.7230472122506475,0.011850774753487527,0.0003907847503067206,0.003739719180260826,0.020684327713909212,0.17363566138046985,0.21407279501976645,0.47992456945517337,0.1075521425001136,0.0,0.0001317762530104058,0.0018403235334211842,0.009156177579860954,0.13696551097378107,0.15693188530921978,0.41744444949334303,0.2770482119325669,0.0004816649247966556,0.017239969100740674,0.0,0.0,0.0,0.0,0.0,0.006234379970009542,0.9765256509292498,0.19282501022401963,0.5072976780115418,0.209787794792566,0.0843277139092107,0.004553096741945745,0.0011814422683691552,2.7264052346980505e-05,0.0,0.0,0.0,0.0001317762530104058,0.0028899895487799337,0.032444222292906805,0.2296360249011678,0.7230472122506475,0.011850774753487527,0.0,0.0005725450992865906,0.004039623756077612,0.04798018812196119,0.1886490662062071,0.42974508111055576,0.32871359113009496,0.00029990457581678556,0.0,0.0,0.0,0.0,0.9857954287272231,0.014204571272776844,0.0,0.0,0.0,0.0,0.0,0.4980369882310174,0.5019630117689826,0.0,0.0,0.0
35,舌根,294719,183.8031768798828,26.19430160522461,153.66867065429688,34.7418327331543,157.25657653808594,34.429901123046875,133.46571350097656,73.37471008300781,44.84222412109375,27.10797882080078,183.803466796875,26.194520950317383,168.70436096191406,31.063854217529297,140.01092529296875,6.428763389587402,130.525634765625,3.220724582672119,4.071675053186255e-05,0.0005869998201676851,0.004743501436961987,0.03839589575154639,0.12672070684278924,0.34168139821321325,0.4874643304300028,0.000366450754786763,0.0013775833929946832,0.016076330334997065,0.045680801034205465,0.16144870198392366,0.2665623865444712,0.3891707015835423,0.11968349512586565,0.0,0.0008007627604599636,0.013134545109069995,0.040604779467899935,0.14694335960694763,0.24941724150801273,0.3923126774995844,0.1567866340480254,0.0,0.23647610096396907,0.0,0.0,0.0,0.0,0.0,0.002398895218835569,0.7611250038171954,0.39791123069771545,0.39212605905964665,0.1484430932515379,0.051174169293462586,0.008492835548437664,0.00140812095589358,0.0003969883176856599,4.750287562050631e-05,4.071675053186255e-05,0.0005869998201676851,0.004743501436961987,0.03839589575154639,0.12672070684278924,0.34168139821321325,0.4874643304300028,0.000366450754786763,0.0005869998201676851,0.004125964053895406,0.023049073863578528,0.07560761267512445,0.2278271845384926,0.4027429517608298,0.2660602132879115,0.0,0.0,0.0,0.0,0.0,0.9984833010426881,0.00151669895731188,0.0,0.0,0.0,0.0,0.0,0.12784381054495977,0.8721561894550403,0.0,0.0,0.0
36,舌尖,155698,216.41114807128906,14.703563690185547,156.61270141601562,18.837207794189453,167.12010192871094,20.56800651550293,169.7861785888672,27.25619888305664,71.23444366455078,13.925763130187988,216.41114807128906,14.703563690185547,179.87359619140625,16.043703079223633,151.84393310546875,4.554716110229492,131.56729125976562,2.79228138923645,0.0,0.0,0.0,0.0,0.0076430011946203545,0.04740587547688474,0.6324872509601922,0.31246387236830275,0.0,0.0,0.0,0.06556282033166771,0.5035517476139706,0.39703785533532865,0.03326953461187684,0.0005780421071561613,0.0,0.0,2.5690760318051614e-05,0.03502935169366338,0.29933589384577836,0.5518311089416691,0.10993718609102236,0.003840768667548716,0.02694318488355663,0.0,0.0,0.0,0.0,0.0,6.4226900795129035e-06,0.9730503924263638,0.0008349497103366774,0.2930416575678557,0.6618389446235662,0.044278025408161954,6.4226900795129035e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076430011946203545,0.04740587547688474,0.6324872509601922,0.31246387236830275,0.0,0.0,0.0,0.0005459286567585967,0.10725892432786548,0.6702205551773305,0.21756862644349959,0.004405965394545851,0.0,0.0,0.0,0.0,0.9598517643129648,0.040148235687035155,0.0,0.0,0.0,0.0,0.0,0.05428457655204306,0.9457154234479569,0.0,0.0,0.0
36,舌中,282686,217.41786193847656,8.805404663085938,173.87197875976562,13.6397705078125,184.080322265625,13.554529190063477,171.05807495117188,18.030481338500977,51.244693756103516,11.229110717773438,217.41786193847656,8.805404663085938,191.77639770507812,11.012837409973145,145.45668029785156,3.866175889968872,128.96397399902344,1.930193543434143,0.0,0.0,0.0,0.0,0.0,0.002278146070198029,0.7606390128977027,0.23708284103209923,0.0,0.0,0.0,0.00022639960946067367,0.1520131877772511,0.7544448610826147,0.09325187664051279,6.367489016081447e-05,0.0,0.0,0.0,0.0,0.03609305023948833,0.6599053366632942,0.302070141429006,0.0019314716682113722,0.010916706168681858,0.0,0.0,0.0,0.0,0.0,0.0,0.9890832938313181,0.01904232965198135,0.8333415874857616,0.14738260826500074,0.00023347459725631974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002278146070198029,0.7606390128977027,0.23708284103209923,0.0,0.0,0.0,0.0,0.002030521497350417,0.4816687066214811,0.5146098497980091,0.0016909220831594065,0.0,0.0,0.0,0.0,0.9995295133115896,0.00047048668841046247,0.0,0.0,0.0,0.0,0.0,0.1950927884649399,0.8049072115350601,0.0,0.0,0.0
36,舌左邊,149465,213.4283447265625,11.055956840515137,166.60275268554688,16.83420753479004,176.5825653076172,16.30263900756836,172.8044891357422,11.712443351745605,56.3504753112793,12.009523391723633,213.4283447265625,11.055956840515137,185.76480102539062,13.989572525024414,146.7628631591797,3.719132900238037,129.62586975097656,1.7100543975830078,0.0,0.0,0.0,0.0,2.0071588666242933e-05,0.03626936071990098,0.8008965309604256,0.16281403673100725,0.0,0.0,0.0,0.010216438631117652,0.3254340481049075,0.5971565249389489,0.0671796072659151,1.3381059110828622e-05,0.0,0.0,0.0,0.001077175258421704,0.14501722811360518,0.667694778041682,0.185320978155421,0.0008898404308701034,0.004496035861238417,0.0,0.0,0.0,0.0,0.0,0.0,0.9955039641387616,0.005071421403004048,0.7219817348543137,0.2719834074867026,0.0009634362559796608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0071588666242933e-05,0.03626936071990098,0.8008965309604256,0.16281403673100725,0.0,0.0,0.0,0.0,0.037814873047201686,0.610932325293547,0.3500418158097213,0.0012109858495299903,0.0,0.0,0.0,0.0,0.9992707322784599,0.0007292677215401599,0.0,0.0,0.0,0.0,0.0,0.0839661459204496,0.9160338540795504,0.0,0.0,0.0
36,舌右邊,146727,201.32603454589844,15.8659029006958,155.79470825195312,20.085296630859375,162.82339477539062,21.74030113220215,160.58670043945312,47.174530029296875,58.76532745361328,13.788905143737793,201.32603454589844,15.8659029006958,175.02987670898438,17.677675247192383,146.06961059570312,4.023165702819824,131.04644775390625,2.4938910007476807,0.0,0.0,0.0,0.0,0.00798080789493413,0.2683078097419016,0.6845911113837262,0.039120270979438,0.0,0.0,0.0,0.07932418709576287,0.4560374027956681,0.4398985871720951,0.024358161756186658,0.00038166118028720004,0.0,0.0,0.0,0.05425722600475713,0.36228506000940525,0.5091223837466861,0.0731767159418512,0.0011586142973004287,0.08191403081914031,0.0,0.0,0.0,0.0,0.0,0.0,0.9180859691808597,0.012179080878093329,0.6278394569506635,0.35843437131543615,0.001547090855807043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00798080789493413,0.2683078097419016,0.6845911113837262,0.039120270979438,0.0,0.0,0.0,0.0012063219448363287,0.23722286968315306,0.5671621446632181,0.19323641865505325,0.0011722450537392573,0.0,0.0,0.0,0.0,0.9997001233583458,0.0002998766416542286,0.0,0.0,0.0,0.0,0.0,0.02041205776714579,0.9795879422328542,0.0,0.0,0.0
