segmentation_method,image_id,region,original_image,region_file,pixel_count,tip_ratio,middle_ratio,root_ratio,left_ratio,center_ratio,right_ratio
tip_middle_root_1_2_2,12,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/12.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/12.png,414054,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,12,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/12.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/12.png,138440,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,12,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/12.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/12.png,115121,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,12,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/12.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/12.png,255915,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,12,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/12.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/12.png,114456,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,13,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/13.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/13.png,370127,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,13,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/13.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/13.png,145598,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,13,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/13.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/13.png,105795,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,13,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/13.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/13.png,231976,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,13,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/13.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/13.png,101428,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,14,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/14.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/14.png,281320,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,14,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/14.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/14.png,58462,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,14,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/14.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/14.png,15914,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,14,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/14.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/14.png,150850,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,14,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/14.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/14.png,71105,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,15,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/15.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/15.png,399834,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,15,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/15.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/15.png,138210,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,15,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/15.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/15.png,112919,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,15,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/15.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/15.png,245021,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,15,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/15.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/15.png,106856,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,16,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/16.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/16.png,736428,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,16,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/16.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/16.png,217134,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,16,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/16.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/16.png,139921,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,16,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/16.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/16.png,395148,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,16,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/16.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/16.png,122430,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,17,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/17.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/17.png,344213,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,17,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/17.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/17.png,123238,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,17,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/17.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/17.png,97514,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,17,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/17.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/17.png,217382,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,17,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/17.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/17.png,83985,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,18,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/18.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/18.png,856209,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,18,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/18.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/18.png,323599,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,18,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/18.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/18.png,142400,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,18,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/18.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/18.png,443700,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,18,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/18.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/18.png,216007,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,19,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/19.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/19.png,816392,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,19,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/19.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/19.png,333052,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,19,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/19.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/19.png,255095,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,19,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/19.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/19.png,524475,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,19,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/19.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/19.png,230693,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,2,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/2.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/2.png,262896,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,2,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/2.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/2.png,85333,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,2,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/2.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/2.png,73423,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,2,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/2.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/2.png,173228,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,2,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/2.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/2.png,71179,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,20,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/20.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/20.png,705266,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,20,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/20.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/20.png,201404,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,20,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/20.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/20.png,176647,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,20,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/20.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/20.png,400520,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,20,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/20.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/20.png,132820,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,21,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/21.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/21.png,908125,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,21,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/21.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/21.png,334610,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,21,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/21.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/21.png,263206,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,21,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/21.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/21.png,543899,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,21,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/21.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/21.png,47952,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,22,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/22.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/22.png,716956,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,22,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/22.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/22.png,228551,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,22,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/22.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/22.png,193942,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,22,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/22.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/22.png,447712,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,22,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/22.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/22.png,184304,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,23,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/23.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/23.png,784304,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,23,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/23.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/23.png,291939,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,23,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/23.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/23.png,191322,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,23,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/23.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/23.png,486200,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,23,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/23.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/23.png,223273,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,24,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/24.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/24.png,684236,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,24,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/24.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/24.png,210268,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,24,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/24.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/24.png,145218,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,24,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/24.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/24.png,368764,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,24,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/24.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/24.png,158277,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,25,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/25.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/25.png,932398,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,25,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/25.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/25.png,324193,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,25,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/25.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/25.png,254094,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,25,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/25.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/25.png,541761,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,25,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/25.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/25.png,39260,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,26,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/26.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/26.png,861490,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,26,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/26.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/26.png,224198,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,26,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/26.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/26.png,204275,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,26,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/26.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/26.png,508992,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,26,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/26.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/26.png,212614,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,27,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/27.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/27.png,1168999,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,27,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/27.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/27.png,438014,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,27,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/27.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/27.png,339710,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,27,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/27.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/27.png,709804,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,27,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/27.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/27.png,265815,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,28,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/28.JPG,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/28.png,466057,0.2,0.4,0.4,0.25,0.5,0.25
